"""22""",2021/5/5 9:00,0.978885799,3,0.377924595,0.478819645,0.856744241,0.426810502
"""23""",2021/5/5 10:00,0.971391099,3,0.371986423,0.475228371,0.847214793,0.640251606
"""24""",2021/5/5 11:00,0.969970685,3,0.315936571,0.609628682,0.925565253,0.210185674
"""25""",2021/5/5 12:00,0.976443194,1,0.526603114,0.459435171,0.986038284,0.737803899
"""26""",2021/5/5 13:00,0.983845136,3,0.526886492,0.074482568,0.60136906,0.79528418
"""27""",2021/5/5 14:00,0.984207972,1,0.156050801,0.446968381,0.603019182,0.677627373
"""28""",2021/5/5 15:00,0.967879802,1,0.665825015,0.003181135,0.66900615,0.927079776
"""29""",2021/5/5 16:00,0.9788025,1,0.16951326,0.160338552,0.329851813,0.67022153
"""30""",2021/5/5 17:00,0.986893643,1,0.135802612,0.181776037,0.317578649,0.734296594
"""31""",2021/5/5 18:00,0.96263312,3,0.356231599,0.526721111,0.88295271,0.788541662
"""32""",2021/5/5 19:00,0.9827239,1,0.209524193,0.38066815,0.590192343,0.655816334
"""33""",2021/5/5 20:00,0.961894376,2,0.23272385,0.193216757,0.425940606,0.697003754
"""34""",2021/5/5 21:00,0.964306982,2,0.447290628,0.210362035,0.657652664,0.84263385
"""35""",2021/5/5 22:00,0.96404759,1,0.485584793,0.334707028,0.820291821,0.512146379
"""36""",2021/5/5 23:00,0.985729416,4,0.388030437,0.095336934,0.483367371,0.882027027
"""37""",2021/5/6 0:00,0.987095556,1,0.567976345,0.030259617,0.598235962,0.933091524
"""38""",2021/5/6 1:00,0.974588985,0,0.0521589,0.481681486,0.533840385,0.807238132
"""39""",2021/5/6 2:00,0.964863245,4,0.383941084,0.294501936,0.67844302,0.816198894
"""40""",2021/5/6 3:00,0.981703338,0,0.310445322,0.430964729,0.74141005,0.786549101
"""41""",2021/5/6 4:00,0.976300699,3,0.666486432,0.320691927,0.987178359,0.71104928
"""42""",2021/5/6 5:00,0.973283607,1,0.44101972,0.143871652,0.584891372,0.649993065
"""43""",2021/5/6 6:00,0.973090193,2,0.369984358,0.372547802,0.74253216,0.326578848
"""44""",2021/5/6 7:00,0.981366586,4,0.004406023,0.085171122,0.089577145,0.760094221
"""45""",2021/5/6 8:00,0.974394352,0,0.592325514,0.163426378,0.755751892,0.507597037
"""46""",2021/5/6 9:00,0.984516716,3,0.217014522,0.185815318,0.40282984,0.496425954
"""47""",2021/5/6 10:00,0.985021226,2,0.60756508,0.021604143,0.629169223,0.999908251
"""48""",2021/5/6 11:00,0.964023383,1,0.074634404,0.257559587,0.332193991,0.838937992
"""49""",2021/5/6 12:00,0.987753566,4,0.170093414,0.641581809,0.811675223,0.743381434
"""50""",2021/5/6 13:00,0.979929341,1,0.101999423,0.616688035,0.718687458,0.323605542
"""51""",2021/5/6 14:00,0.980307994,3,0.263650151,0.43942534,0.703075491,0.626784725
"""52""",2021/5/6 15:00,0.988124545,1,0.087351403,0.37900488,0.466356283,0.454808075
"""53""",2021/5/6 16:00,0.98691056,2,0.633554545,0.129452424,0.763006969,0.677583911
"""54""",2021/5/6 17:00,0.966843862,3,0.516741115,0.297633739,0.814374855,0.709540803
"""55""",2021/5/6 18:00,0.961123796,1,0.526702942,0.355705883,0.882408825,0.990943874
"""56""",2021/5/6 19:00,0.973342944,1,0.214822422,0.140054769,0.354877191,0.515538318
"""57""",2021/5/6 20:00,0.966530245,4,0.06118216,0.548083108,0.609265269,0.777902707
"""58""",2021/5/6 21:00,0.971344828,4,0.196808944,0.527800791,0.724609735,0.860848447
"""59""",2021/5/6 22:00,0.9610957,2,0.519583694,0.339048773,0.858632467,0.293160535
"""60""",2021/5/6 23:00,0.989880064,4,0.167326823,0.181207133,0.348533956,0.189531504
"""61""",2021/5/7 0:00,0.964677876,4,0.436099457,0.092355387,0.528454844,0.91380027
"""62""",2021/5/7 1:00,0.967568379,0,0.566833873,0.379116977,0.945950849,0.459248234
"""63""",2021/5/7 2:00,0.965530346,4,0.148963146,0.146861695,0.295824841,0.584040988
"""64""",2021/5/7 3:00,0.986417004,2,0.654177824,0.254442491,0.908620315,0.437484801
"""65""",2021/5/7 4:00,0.984103895,1,0.249487031,0.307884166,0.557371197,0.682697662
"""66""",2021/5/7 5:00,0.972887837,3,0.604655393,0.195435505,0.800090898,0.940929938
"""67""",2021/5/7 6:00,0.97767753,1,0.375331877,0.431910827,0.807242704,0.858097925
"""68""",2021/5/7 7:00,0.982017904,1,0.277613014,0.338049988,0.615663002,0.171394733
"""69""",2021/5/7 8:00,0.96430784,3,0.612211389,0.353855316,0.966066705,0.495338565
"""70""",2021/5/7 9:00,0.978776224,1,0.25239832,0.566464823,0.818863143,0.607061516
"""71""",2021/5/7 10:00,0.968708865,3,0.230123253,0.004495044,0.234618297,0.654943437
"""72""",2021/5/7 11:00,0.976157672,3,0.579168023,0.007409666,0.586577688,0.975310077
"""73""",2021/5/7 12:00,0.967536142,3,0.226310988,0.523613624,0.749924612,0.77460432
"""74""",2021/5/7 13:00,0.983140569,2,0.017479769,0.633641253,0.651121022,0.347159442
"""75""",2021/5/7 14:00,0.97881704,4,0.296073273,0.141574225,0.437647498,0.570515081
"""76""",2021/5/7 15:00,0.981456287,1,0.141851737,0.133280643,0.27513238,0.979475566
"""77""",2021/5/7 16:00,0.987871473,3,0.376571232,0.416792116,0.793363348,0.875912905
"""78""",2021/5/7 17:00,0.985678061,2,0.612232535,0.298352392,0.910584927,0.462369143
"""79""",2021/5/7 18:00,0.980836214,2,0.364774879,0.135303643,0.500078522,0.884670382
"""80""",2021/5/7 19:00,0.977843267,4,0.430983684,0.206053392,0.637037077,0.841193473
"""81""",2021/5/7 20:00,0.966077515,1,0.064056501,0.423979044,0.488035545,0.570716652
"""82""",2021/5/7 21:00,0.974266932,3,0.212130699,0.475952626,0.688083324,0.807880031
"""83""",2021/5/7 22:00,0.96482477,0,0.332849933,0.526846702,0.859696635,0.395748922
"""84""",2021/5/7 23:00,0.962654667,4,0.507281408,0.309207138,0.816488546,0.630861564
"""85""",2021/5/8 0:00,0.964486845,1,0.075499259,0.575708283,0.651207542,0.665583587
"""86""",2021/5/8 1:00,0.965503849,3,0.198771797,0.022814836,0.221586633,0.944972567
"""87""",2021/5/8 2:00,0.960558585,4,0.219966285,0.660207958,0.880174242,0.635117341
"""88""",2021/5/8 3:00,0.981113587,1,0.259423388,0.469049594,0.728472982,0.647291809
"""89""",2021/5/8 4:00,0.968850464,3,0.020193938,0.310645156,0.330839094,0.541932181
"""90""",2021/5/8 5:00,0.967717734,2,0.100097921,0.012936523,0.113034444,0.529047512
"""91""",2021/5/8 6:00,0.982992419,3,0.098428573,0.09758208,0.196010654,0.823045952
"""92""",2021/5/8 7:00,0.962360878,0,0.553829496,0.071153128,0.624982624,0.396839456
"""93""",2021/5/8 8:00,0.984998667,1,0.490320647,0.229384994,0.71970564,0.829643476
"""94""",2021/5/8 9:00,0.983125238,4,0.420073901,0.109842281,0.529916182,0.045663841
"""95""",2021/5/8 10:00,0.980624607,3,0.106340862,0.626813484,0.733154345,0.73226746
"""96""",2021/5/8 11:00,0.98499652,4,0.609177385,0.384252191,0.993429577,0.653826074
"""97""",2021/5/8 12:00,0.969979971,2,0.252871976,0.367530341,0.620402317,0.900355067
"""98""",2021/5/8 13:00,0.977715723,4,0.6356498,0.33721865,0.97286845,0.986209942
"""99""",2021/5/8 14:00,0.972823948,1,0.12406207,0.244658111,0.368720181,0.667024484
"""100""",2021/5/8 15:00,0.989167694,2,0.489061607,0.200003251,0.689064858,0.35216453
"""101""",2021/5/8 16:00,0.974166263,2,0.056627468,0.382800856,0.439428324,0.573041333
"""102""",2021/5/8 17:00,0.971149809,2,0.234306993,0.079218732,0.313525725,0.746918459
"""103""",2021/5/8 18:00,0.985443567,1,0.245746086,0.344499364,0.59024545,0.939416631
"""104""",2021/5/8 19:00,0.984239056,0,0.621447135,0.26921174,0.890658875,0.529510808
"""105""",2021/5/8 20:00,0.985840334,2,0.069615303,0.166938743,0.236554046,0.725776186
"""106""",2021/5/8 21:00,0.97418072,3,0.129974423,0.515008443,0.644982866,0.902860765
"""107""",2021/5/8 22:00,0.962214702,1,0.291687886,0.32136249,0.613050376,0.550443082
"""108""",2021/5/8 23:00,0.98476648,1,0.416213982,0.007897634,0.424111616,0.758950285
"""109""",2021/5/9 0:00,0.967069935,2,0.017228725,0.284113439,0.301342165,0.705178325
"""110""",2021/5/9 1:00,0.960722607,1,0.346287051,0.439746702,0.786033752,0.832675279
"""111""",2021/5/9 2:00,0.97004458,4,0.099368773,0.642015672,0.741384445,0.696094251
"""112""",2021/5/9 3:00,0.984997728,1,0.432459235,0.12063023,0.553089465,0.462592924
"""113""",2021/5/9 4:00,0.961852804,1,0.179961824,0.344809064,0.524770888,0.558187541
"""114""",2021/5/9 5:00,0.973049828,0,0.523491898,0.352602685,0.876094583,0.62984313
"""115""",2021/5/9 6:00,0.961648151,3,0.00505208,0.092238089,0.097290168,0.311351631
"""116""",2021/5/9 7:00,0.971046172,0,0.399859058,0.185340338,0.585199396,0.210144768
"""117""",2021/5/9 8:00,0.986229721,4,0.325037929,0.178236618,0.503274547,0.524142929
"""118""",2021/5/9 9:00,0.961360772,2,0.593329542,0.0011503,0.594479843,0.503762973
"""119""",2021/5/9 10:00,0.964442542,3,0.348669418,0.530373737,0.879043155,0.776707065
"""120""",2021/5/9 11:00,0.961954685,4,0.063701939,0.438471387,0.502173326,0.197541427
"""121""",2021/5/9 12:00,0.96243861,0,0.237911239,0.155954063,0.393865302,0.663010547
"""122""",2021/5/9 13:00,0.976941954,3,0.105795778,0.644984817,0.750780595,0.667074301
"""123""",2021/5/9 14:00,0.984504159,1,0.400949744,0.276799749,0.677749493,0.930186897
"""124""",2021/5/9 15:00,0.980281991,4,0.066445124,0.228353204,0.294798328,0.64685054
"""125""",2021/5/9 16:00,0.960059564,1,0.293648223,0.338699074,0.632347296,0.80211524
"""126""",2021/5/9 17:00,0.965502982,1,0.300657433,0.192243202,0.492900634,0.119563537
"""127""",2021/5/9 18:00,0.986363475,2,0.411077831,0.193902127,0.604979958,0.467657774
"""128""",2021/5/9 19:00,0.981383585,3,0.089257469,0.607983337,0.697240806,0.172318535
"""129""",2021/5/9 20:00,0.967001015,2,0.236246103,0.456830914,0.693077017,0.498801351
"""130""",2021/5/9 21:00,0.97351248,4,0.142336578,0.582001152,0.72433773,0.959591053
"""131""",2021/5/9 22:00,0.972008405,3,0.266420682,0.087083313,0.353503995,0.532681034
"""132""",2021/5/9 23:00,0.987370659,4,0.492969776,0.463694249,0.956664025,0.712153013
"""133""",2021/5/10 0:00,0.979466953,1,0.006715272,0.481216467,0.487931739,0.182945232
"""134""",2021/5/10 1:00,0.986958292,4,0.106721282,0.021990842,0.128712124,0.554974096
"""135""",2021/5/10 2:00,0.986809318,1,0.168261958,0.229429166,0.397691124,0.854962852
"""136""",2021/5/10 3:00,0.987335825,1,0.527418535,0.206627809,0.734046344,0.760880319
"""137""",2021/5/10 4:00,0.984171765,2,0.501034155,0.083380345,0.5844145,0.913543322
"""138""",2021/5/10 5:00,0.962398165,0,0.47805606,0.390181973,0.868238033,0.819133045
"""139""",2021/5/10 6:00,0.964371213,3,0.098695062,0.523903443,0.622598504,0.466220656
"""140""",2021/5/10 7:00,0.969957404,3,0.431053201,0.443256893,0.874310094,0.887052633
"""141""",2021/5/10 8:00,0.961619709,4,0.246409142,0.610963058,0.8573722,0.400246974
"""142""",2021/5/10 9:00,0.978629348,3,0.249610827,0.370577004,0.620187831,0.412386342
"""143""",2021/5/10 10:00,0.964182976,2,0.004239488,0.355941432,0.36018092,0.685851746
"""144""",2021/5/10 11:00,0.982738099,0,0.437026542,0.295590962,0.732617504,0.884693764
"""145""",2021/5/10 12:00,0.988066678,0,0.139597978,0.15380555,0.293403528,0.602685922
"""146""",2021/5/10 13:00,0.983273422,3,0.28161759,0.12009555,0.40171314,0.728995792
"""147""",2021/5/10 14:00,0.976051,4,0.391560102,0.176753161,0.568313262,0.726205372
"""148""",2021/5/10 15:00,0.965899924,2,0.265512607,0.504801705,0.770314312,0.993775133
"""149""",2021/5/10 16:00,0.96416888,1,0.415847248,0.456816052,0.8726633,0.435991465
"""150""",2021/5/10 17:00,0.981112192,4,0.055522755,0.143137457,0.198660213,0.017969762
"""151""",2021/5/10 18:00,0.969134838,1,0.37419468,0.302358879,0.67655356,0.739225641
"""152""",2021/5/10 19:00,0.972282524,1,0.370827364,0.594010269,0.964837633,0.580770213
"""153""",2021/5/10 20:00,0.976342399,4,0.319475781,0.435791096,0.755266876,0.430877184
"""154""",2021/5/10 21:00,0.970242637,2,0.43102515,0.360646121,0.791671271,0.680633031
"""155""",2021/5/10 22:00,0.974689812,1,0.401201482,0.441214251,0.842415733,0.896374326
"""156""",2021/5/10 23:00,0.984119521,0,0.42556441,0.198518211,0.624082621,0.961495492
"""157""",2021/5/11 0:00,0.97143511,4,0.003509162,0.589631532,0.593140694,0.430492535
"""158""",2021/5/11 1:00,0.974857317,3,0.381044514,0.233636359,0.614680873,0.334354733
"""159""",2021/5/11 2:00,0.986791008,3,0.653948645,0.217858274,0.87180692,0.284666893
"""160""",2021/5/11 3:00,0.982772762,4,0.450918222,0.208487688,0.65940591,0.997052703
"""161""",2021/5/11 4:00,0.96395404,1,0.196921936,0.650322801,0.847244736,0.93726226
"""162""",2021/5/11 5:00,0.981894207,2,0.179129202,0.303413428,0.48254263,0.633562421
"""163""",2021/5/11 6:00,0.987400531,1,0.591360227,0.178418875,0.769779102,0.49163181
"""164""",2021/5/11 7:00,0.974029822,2,0.200823012,0.412304442,0.613127454,0.58109298
"""165""",2021/5/11 8:00,0.984037316,2,0.053714731,0.086386814,0.140101545,0.461495383
"""166""",2021/5/11 9:00,0.97146714,4,0.620984918,0.198447615,0.819432533,0.688623123
"""167""",2021/5/11 10:00,0.975221911,2,0.416441758,0.385135594,0.801577352,0.677616598
"""168""",2021/5/11 11:00,0.980841712,2,0.210572997,0.162619098,0.373192096,0.742906702
"""169""",2021/5/11 12:00,0.980717226,1,0.3710622,0.432178515,0.803240715,0.375236194
"""170""",2021/5/11 13:00,0.982606619,2,0.381170779,0.574753132,0.955923911,0.132986497
"""171""",2021/5/11 14:00,0.975665814,2,0.271127651,0.131462341,0.402589992,0.517343473
"""172""",2021/5/11 15:00,0.983555576,3,0.045255131,0.19784162,0.243096752,0.548722572
"""173""",2021/5/11 16:00,0.977364089,1,0.306271237,0.217161577,0.523432814,0.991935648
"""174""",2021/5/11 17:00,0.979621358,2,0.612850636,0.092904313,0.705754949,0.87572696
"""175""",2021/5/11 18:00,0.978908095,1,0.604704133,0.04885133,0.653555463,0.875924568
"""176""",2021/5/11 19:00,0.966601015,4,0.593743188,0.312360983,0.906104171,0.792600146
"""177""",2021/5/11 20:00,0.97895883,2,0.030823562,0.077502792,0.108326354,0.541760617
"""178""",2021/5/11 21:00,0.969958014,0,0.511457065,0.009312092,0.520769157,0.571932945
"""179""",2021/5/11 22:00,0.972586841,2,0.542558079,0.107144142,0.649702221,0.933913217
"""180""",2021/5/11 23:00,0.980926796,0,0.043488771,0.137875829,0.1813646,0.091787744
"""181""",2021/5/12 0:00,0.984807303,2,0.633560359,0.075457208,0.709017567,0.50054539
"""182""",2021/5/12 1:00,0.96060114,1,0.093769527,0.187047423,0.28081695,0.776881991
"""183""",2021/5/12 2:00,0.981442368,3,0.002580367,0.537375227,0.539955594,0.85304051
"""184""",2021/5/12 3:00,0.978349468,2,0.012524455,0.472642284,0.485166739,0.505863699
"""185""",2021/5/12 4:00,0.986649693,1,0.291173964,0.411142904,0.702316868,0.816635859
"""186""",2021/5/12 5:00,0.967061812,1,0.07899143,0.648961272,0.727952703,0.44132429
"""187""",2021/5/12 6:00,0.98917022,3,0.489208211,0.032574636,0.521782847,0.833752534
"""188""",2021/5/12 7:00,0.989360977,1,0.327155291,0.309987621,0.637142912,0.894388901
"""189""",2021/5/12 8:00,0.981468048,1,0.341693779,0.13737195,0.479065729,0.832412547
"""190""",2021/5/12 9:00,0.967722255,3,0.207726324,0.457348641,0.665074965,0.736619879
"""191""",2021/5/12 10:00,0.979014033,0,0.239251844,0.38069275,0.619944593,0.548370504
"""192""",2021/5/12 11:00,0.969066565,1,0.66075563,0.144127069,0.804882699,0.340410883
"""193""",2021/5/12 12:00,0.961316433,1,0.497437754,0.152059382,0.649497136,0.208954033
"""194""",2021/5/12 13:00,0.9659516,2,0.013864143,0.180013086,0.193877229,0.269048165
"""195""",2021/5/12 14:00,0.967631336,2,0.287805395,0.583676852,0.871482247,0.491118635
"""196""",2021/5/12 15:00,0.983003357,0,0.149551724,0.108845083,0.258396807,0.987373462
"""197""",2021/5/12 16:00,0.974665704,1,0.232218561,0.637999684,0.870218245,0.941272616
"""198""",2021/5/12 17:00,0.983763099,4,0.467839448,0.152506527,0.620345974,0.654826009
"""199""",2021/5/12 18:00,0.970406369,2,0.180055742,0.644215379,0.824271121,0.574824208
"""200""",2021/5/12 19:00,0.960162764,1,0.22470449,0.390314936,0.615019426,0.8564772
"""201""",2021/5/12 20:00,0.988208433,2,0.235951148,0.347847545,0.583798692,0.462190159
"""202""",2021/5/12 21:00,0.971635385,3,0.050000223,0.644338235,0.694338458,0.781340374
"""203""",2021/5/12 22:00,0.972694113,4,0.278549837,0.002273171,0.280823007,0.822861201
"""204""",2021/5/12 23:00,0.972886886,3,0.31340959,0.359143327,0.672552916,0.586761664
"""205""",2021/5/13 0:00,0.983684879,0,0.479438627,0.201034217,0.680472843,0.516591931
"""206""",2021/5/13 1:00,0.978328496,1,0.224659646,0.366916965,0.591576611,0.731892502
"""207""",2021/5/13 2:00,0.960888696,1,0.62200091,0.101568034,0.723568944,0.468518643
"""208""",2021/5/13 3:00,0.979906136,4,0.638615365,0.147719765,0.78633513,0.919522315
"""209""",2021/5/13 4:00,0.981810988,0,0.297204045,0.100806794,0.398010839,0.630432479
"""210""",2021/5/13 5:00,0.975994962,4,0.213303243,0.663580118,0.876883362,0.836546023
"""211""",2021/5/13 6:00,0.981372997,2,0.351605463,0.426832051,0.778437514,0.681317298
"""212""",2021/5/13 7:00,0.983482785,0,0.318262675,0.624650382,0.942913057,0.35895944
"""213""",2021/5/13 8:00,0.974413908,0,0.318961255,0.383662859,0.702624113,0.046965981
"""214""",2021/5/13 9:00,0.968989133,3,0.45441868,0.193646315,0.648064995,0.335031535
"""215""",2021/5/13 10:00,0.972904826,1,0.497154076,0.161996155,0.659150231,0.723027145
"""216""",2021/5/13 11:00,0.98240271,2,0.142105367,0.338547624,0.480652992,0.447895351
"""217""",2021/5/13 12:00,0.974066521,3,0.401813405,0.576254535,0.97806794,0.209635377
"""218""",2021/5/13 13:00,0.973114966,0,0.463101135,0.514233813,0.977334948,0.73634795
"""219""",2021/5/13 14:00,0.965144788,0,0.293891303,0.121647983,0.415539286,0.228333357
"""220""",2021/5/13 15:00,0.982395166,0,0.034761849,0.459018528,0.493780377,0.991821394
"""221""",2021/5/13 16:00,0.969816312,3,0.057730447,0.292996068,0.350726515,0.538888561
"""222""",2021/5/13 17:00,0.962382752,0,0.486697933,0.202042388,0.688740321,0.374961525
"""223""",2021/5/13 18:00,0.976402135,4,0.371500564,0.204299123,0.575799687,0.623060471
"""224""",2021/5/13 19:00,0.989413358,1,0.209958969,0.645049346,0.855008315,0.680274843
"""225""",2021/5/13 20:00,0.97070733,1,0.351177997,0.200657597,0.551835594,0.730992583
"""226""",2021/5/13 21:00,0.977493291,2,0.414457867,0.364533668,0.778991535,0.603471707
"""227""",2021/5/13 22:00,0.980737911,3,0.290461526,0.277560752,0.568022278,0.137930383
"""228""",2021/5/13 23:00,0.964659727,4,0.537794279,0.150400961,0.688195239,0.763032406
"""229""",2021/5/14 0:00,0.98661007,3,0.246259841,0.643612243,0.889872084,0.432745928
"""230""",2021/5/14 1:00,0.971446788,3,0.180055625,0.595177871,0.775233496,0.742854639
"""231""",2021/5/14 2:00,0.9623053,2,0.107268135,0.127738706,0.235006841,0.637075974
"""232""",2021/5/14 3:00,0.971763919,4,0.161343853,0.582007109,0.743350962,0.81186386
"""233""",2021/5/14 4:00,0.974540207,3,0.096421647,0.297498537,0.393920184,0.450076806
"""234""",2021/5/14 5:00,0.974409325,2,0.297763224,0.460189498,0.757952723,0.279781816
"""235""",2021/5/14 6:00,0.96122347,2,0.482673503,0.165705087,0.64837859,0.946673921
"""236""",2021/5/14 7:00,0.980511388,2,0.388238787,0.526354643,0.91459343,0.154480416
"""237""",2021/5/14 8:00,0.975463347,4,0.084183992,0.302168372,0.386352365,0.833715566
"""238""",2021/5/14 9:00,0.986315605,4,0.501301072,0.494553513,0.995854586,0.663862007
"""239""",2021/5/14 10:00,0.960669716,4,0.139330122,0.306401193,0.445731315,0.862184216
"""240""",2021/5/14 11:00,0.987878929,4,0.492677934,0.064746561,0.557424495,0.454003432
"""241""",2021/5/14 12:00,0.971416068,1,0.231075691,0.004135168,0.23521086,0.608461503
"""242""",2021/5/14 13:00,0.97292297,2,0.225395437,0.446917835,0.672313272,0.764727638
"""243""",2021/5/14 14:00,0.968157255,2,0.306989059,0.420049845,0.727038904,0.374881862
"""244""",2021/5/14 15:00,0.9664965,0,0.053151726,0.655560178,0.708711904,0.415536016
"""245""",2021/5/14 16:00,0.973923285,1,0.166170414,0.359418396,0.525588809,0.583574729
"""246""",2021/5/14 17:00,0.985360042,4,0.41186079,0.216468046,0.628328836,0.960728546
"""247""",2021/5/14 18:00,0.980693265,1,0.222557521,0.027818416,0.250375937,0.642931273
"""248""",2021/5/14 19:00,0.964298069,4,0.20441302,0.174259193,0.378672213,0.9177568
"""249""",2021/5/14 20:00,0.988133494,3,0.087457481,0.356569525,0.444027006,0.483178863
"""250""",2021/5/14 21:00,0.98630417,3,0.44169326,0.002976158,0.444669418,0.6653925
"""251""",2021/5/14 22:00,0.968082418,1,0.227600163,0.068563725,0.296163888,0.61658183
"""252""",2021/5/14 23:00,0.966189638,3,0.128816545,0.469881702,0.598698248,0.410272368
"""253""",2021/5/15 0:00,0.967297157,0,0.189553636,0.163980675,0.353534311,0.662314152
"""254""",2021/5/15 1:00,0.982036506,2,0.465899921,0.340688097,0.806588017,0.268719462
"""255""",2021/5/15 2:00,0.960003318,3,0.02075632,0.274297552,0.295053873,0.912426973
"""256""",2021/5/15 3:00,0.975175773,0,0.446193167,0.346393754,0.79258692,0.367632298
"""257""",2021/5/15 4:00,0.96994003,4,0.29833456,0.594075967,0.892410527,0.749847678
"""258""",2021/5/15 5:00,0.981221079,3,0.429599699,0.031228723,0.460828422,0.441948209
"""259""",2021/5/15 6:00,0.963703697,4,0.601875647,0.311462829,0.913338475,0.28614775
"""260""",2021/5/15 7:00,0.970534609,3,0.070281648,0.062469589,0.132751237,0.801595402
"""261""",2021/5/15 8:00,0.984036406,2,0.284039764,0.462108549,0.746148313,0.591199601
"""262""",2021/5/15 9:00,0.971108715,0,0.132507435,0.460388188,0.592895623,0.203849013
"""263""",2021/5/15 10:00,0.96603434,4,0.201781204,0.018192214,0.219973418,0.679457548
"""264""",2021/5/15 11:00,0.981734611,1,0.493753949,0.392988801,0.88674275,0.468154973
"""265""",2021/5/15 12:00,0.966576025,0,0.114802833,0.09679762,0.211600453,0.405698731
"""266""",2021/5/15 13:00,0.974731193,2,0.147650848,0.618507327,0.766158176,0.677243054
"""267""",2021/5/15 14:00,0.989047445,4,0.19010332,0.600601119,0.790704439,0.856671775
"""268""",2021/5/15 15:00,0.98468635,1,0.186345729,0.348124413,0.534470142,0.450916585
"""269""",2021/5/15 16:00,0.986194854,2,0.215405944,0.373195507,0.588601452,0.627787463
"""270""",2021/5/15 17:00,0.967314633,2,0.544241461,0.345239649,0.88948111,0.99113946
"""271""",2021/5/15 18:00,0.987783011,1,0.045296216,0.127499709,0.172795925,0.229447094
"""272""",2021/5/15 19:00,0.976984276,4,0.23178851,0.357323637,0.589112148,0.312114847
"""273""",2021/5/15 20:00,0.962146633,0,0.446858062,0.398578821,0.845436883,0.557527443
"""274""",2021/5/15 21:00,0.983753911,0,0.350683216,0.253793356,0.604476572,0.997390515
"""275""",2021/5/15 22:00,0.961179745,1,0.508051232,0.410962236,0.919013467,0.660345178
"""276""",2021/5/15 23:00,0.960295309,3,0.240020452,0.305423301,0.545443753,0.193568224
"""277""",2021/5/16 0:00,0.965919083,4,0.026976722,0.313096937,0.340073659,0.688627663
"""278""",2021/5/16 1:00,0.989841693,0,0.567110164,0.194309511,0.761419675,0.283586185
"""279""",2021/5/16 2:00,0.974569578,3,0.011203046,0.064668078,0.075871124,0.62192941
"""280""",2021/5/16 3:00,0.989639864,3,0.145159554,0.558991677,0.704151231,0.62059222
"""281""",2021/5/16 4:00,0.976073784,1,0.076112715,0.478890477,0.555003192,0.438916104
"""282""",2021/5/16 5:00,0.967428738,0,0.305337952,0.599550259,0.904888212,0.583149041
"""283""",2021/5/16 6:00,0.982725716,1,0.3235504,0.381758894,0.705309294,0.695820093
"""284""",2021/5/16 7:00,0.984422401,3,0.635166413,0.360314338,0.995480751,0.715190192
"""285""",2021/5/16 8:00,0.96962152,2,0.032068029,0.239383457,0.271451485,0.948428837
"""286""",2021/5/16 9:00,0.975014492,1,0.37995209,0.554488566,0.934440656,0.100665935
"""287""",2021/5/16 10:00,0.961486539,2,0.418432291,0.513174059,0.93160635,0.65162015
"""288""",2021/5/16 11:00,0.984448282,1,0.262838539,0.42313316,0.685971699,0.731240326
"""289""",2021/5/16 12:00,0.970346757,0,0.147270003,0.403160859,0.550430863,0.839714345
"""290""",2021/5/16 13:00,0.963997622,4,0.662830761,0.116317875,0.779148636,0.74508559
"""291""",2021/5/16 14:00,0.963332158,1,0.382298729,0.075751578,0.458050307,0.391562038
